strikePrice,moneyness,expiryDate,impliedVolatility,skew,ATM_IV
23000,ITM,07-Nov-2024,18.89,6.84,12.05
23050,ITM,07-Nov-2024,18.32,6.27,12.05
23150,ITM,07-Nov-2024,18.27,6.219999999999999,12.05
23200,ITM,07-Nov-2024,17.5,5.449999999999999,12.05
23300,ITM,07-Nov-2024,17.06,5.009999999999998,12.05
23400,ITM,07-Nov-2024,17.4,5.349999999999998,12.05
23500,ITM,07-Nov-2024,16.73,4.68,12.05
23600,ITM,07-Nov-2024,16.43,4.379999999999999,12.05
23700,ITM,07-Nov-2024,15.87,3.8199999999999985,12.05
23750,ITM,07-Nov-2024,15.62,3.5699999999999985,12.05
23800,ITM,07-Nov-2024,15.4,3.3499999999999996,12.05
23850,ITM,07-Nov-2024,15.61,3.5599999999999987,12.05
23900,ITM,07-Nov-2024,15.19,3.139999999999999,12.05
23950,ITM,07-Nov-2024,15.5,3.4499999999999993,12.05
24000,ITM,07-Nov-2024,14.49,2.4399999999999995,12.05
24050,ITM,07-Nov-2024,16.54,4.489999999999998,12.05
24100,ITM,07-Nov-2024,14.16,2.1099999999999994,12.05
24200,ITM,07-Nov-2024,13.79,1.7399999999999984,12.05
24250,ITM,07-Nov-2024,13.51,1.459999999999999,12.05
24300,ITM,07-Nov-2024,13.35,1.299999999999999,12.05
24350,ITM,07-Nov-2024,13.44,1.3899999999999988,12.05
24400,ITM,07-Nov-2024,13.17,1.1199999999999992,12.05
24450,ITM,07-Nov-2024,12.91,0.8599999999999994,12.05
24500,ITM,07-Nov-2024,12.9,0.8499999999999996,12.05
24550,ITM,07-Nov-2024,12.9,0.8499999999999996,12.05
24600,ITM,07-Nov-2024,12.3,0.25,12.05
24650,ITM,07-Nov-2024,12.48,0.4299999999999997,12.05
24700,ITM,07-Nov-2024,12.28,0.22999999999999865,12.05
24750,ITM,07-Nov-2024,12.25,0.1999999999999993,12.05
24800,ATM,07-Nov-2024,12.05,0.0,12.05
24850,OTM,07-Nov-2024,12.06,0.009999999999999787,12.05
24900,OTM,07-Nov-2024,11.93,-0.120000000000001,12.05
24950,OTM,07-Nov-2024,12.14,0.08999999999999986,12.05
25000,OTM,07-Nov-2024,11.7,-0.3500000000000014,12.05
25050,OTM,07-Nov-2024,11.69,-0.3600000000000012,12.05
25100,OTM,07-Nov-2024,11.48,-0.5700000000000003,12.05
25150,OTM,07-Nov-2024,10.95,-1.1000000000000014,12.05
25200,OTM,07-Nov-2024,11.14,-0.9100000000000001,12.05
25250,OTM,07-Nov-2024,11.42,-0.6300000000000008,12.05
25300,OTM,07-Nov-2024,10.76,-1.290000000000001,12.05
25400,OTM,07-Nov-2024,10.61,-1.4400000000000013,12.05
25500,OTM,07-Nov-2024,11.43,-0.620000000000001,12.05
25600,OTM,07-Nov-2024,11.2,-0.8500000000000014,12.05
25700,OTM,07-Nov-2024,9.43,-2.620000000000001,12.05
25750,OTM,07-Nov-2024,12.1,0.049999999999998934,12.05
23200,ITM,14-Nov-2024,17.76,4.840000000000002,12.92
23500,ITM,14-Nov-2024,16.65,3.7299999999999986,12.92
23600,ITM,14-Nov-2024,16.01,3.0900000000000016,12.92
23800,ITM,14-Nov-2024,15.26,2.34,12.92
24000,ITM,14-Nov-2024,14.97,2.0500000000000007,12.92
24300,ITM,14-Nov-2024,14.09,1.17,12.92
24400,ITM,14-Nov-2024,13.87,0.9499999999999993,12.92
24450,ITM,14-Nov-2024,15.72,2.8000000000000007,12.92
24500,ITM,14-Nov-2024,13.52,0.5999999999999996,12.92
24600,ITM,14-Nov-2024,13.32,0.40000000000000036,12.92
24700,ITM,14-Nov-2024,13.16,0.2400000000000002,12.92
24800,ATM,14-Nov-2024,12.92,0.0,12.92
24850,OTM,14-Nov-2024,13.09,0.16999999999999993,12.92
24900,OTM,14-Nov-2024,12.58,-0.33999999999999986,12.92
24950,OTM,14-Nov-2024,12.84,-0.08000000000000007,12.92
25000,OTM,14-Nov-2024,12.5,-0.41999999999999993,12.92
25050,OTM,14-Nov-2024,12.73,-0.1899999999999995,12.92
25100,OTM,14-Nov-2024,12.52,-0.40000000000000036,12.92
25200,OTM,14-Nov-2024,12.68,-0.2400000000000002,12.92
23000,ITM,24-Oct-2024,25.51,15.150000000000002,10.36
23050,ITM,24-Oct-2024,25.25,14.89,10.36
23100,ITM,24-Oct-2024,24.27,13.91,10.36
23150,ITM,24-Oct-2024,24.07,13.71,10.36
23200,ITM,24-Oct-2024,23.8,13.440000000000001,10.36
23250,ITM,24-Oct-2024,22.48,12.120000000000001,10.36
23300,ITM,24-Oct-2024,22.53,12.170000000000002,10.36
23350,ITM,24-Oct-2024,21.55,11.190000000000001,10.36
23400,ITM,24-Oct-2024,21.51,11.150000000000002,10.36
23450,ITM,24-Oct-2024,21.01,10.650000000000002,10.36
23500,ITM,24-Oct-2024,20.63,10.27,10.36
23550,ITM,24-Oct-2024,19.8,9.440000000000001,10.36
23600,ITM,24-Oct-2024,19.27,8.91,10.36
23650,ITM,24-Oct-2024,19.07,8.71,10.36
23700,ITM,24-Oct-2024,18.18,7.82,10.36
23750,ITM,24-Oct-2024,17.86,7.5,10.36
23800,ITM,24-Oct-2024,17.21,6.850000000000001,10.36
23850,ITM,24-Oct-2024,17.1,6.740000000000002,10.36
23900,ITM,24-Oct-2024,16.85,6.490000000000002,10.36
23950,ITM,24-Oct-2024,16.57,6.210000000000001,10.36
24000,ITM,24-Oct-2024,16.09,5.73,10.36
24050,ITM,24-Oct-2024,15.5,5.140000000000001,10.36
24100,ITM,24-Oct-2024,14.98,4.620000000000001,10.36
24150,ITM,24-Oct-2024,14.79,4.43,10.36
24200,ITM,24-Oct-2024,14.33,3.9700000000000006,10.36
24250,ITM,24-Oct-2024,14.0,3.6400000000000006,10.36
24300,ITM,24-Oct-2024,13.57,3.210000000000001,10.36
24350,ITM,24-Oct-2024,13.23,2.870000000000001,10.36
24400,ITM,24-Oct-2024,12.88,2.5200000000000014,10.36
24450,ITM,24-Oct-2024,12.39,2.030000000000001,10.36
24500,ITM,24-Oct-2024,12.23,1.870000000000001,10.36
24550,ITM,24-Oct-2024,11.83,1.4700000000000006,10.36
24600,ITM,24-Oct-2024,11.58,1.2200000000000006,10.36
24650,ITM,24-Oct-2024,11.27,0.9100000000000001,10.36
24700,ITM,24-Oct-2024,10.97,0.6100000000000012,10.36
24750,ITM,24-Oct-2024,10.59,0.23000000000000043,10.36
24800,ATM,24-Oct-2024,10.36,0.0,10.36
24850,OTM,24-Oct-2024,10.18,-0.17999999999999972,10.36
24900,OTM,24-Oct-2024,9.8,-0.5599999999999987,10.36
24950,OTM,24-Oct-2024,9.47,-0.8899999999999988,10.36
25000,OTM,24-Oct-2024,9.28,-1.08,10.36
25050,OTM,24-Oct-2024,8.89,-1.4699999999999989,10.36
25100,OTM,24-Oct-2024,8.57,-1.7899999999999991,10.36
25150,OTM,24-Oct-2024,8.35,-2.01,10.36
25200,OTM,24-Oct-2024,8.11,-2.25,10.36
25250,OTM,24-Oct-2024,7.85,-2.51,10.36
25300,OTM,24-Oct-2024,5.89,-4.47,10.36
25650,OTM,24-Oct-2024,14.68,4.32,10.36
26150,OTM,24-Oct-2024,22.95,12.59,10.36
26200,OTM,24-Oct-2024,21.98,11.620000000000001,10.36
26400,OTM,24-Oct-2024,21.89,11.530000000000001,10.36
26950,OTM,24-Oct-2024,33.88,23.520000000000003,10.36
27100,OTM,24-Oct-2024,35.61,25.25,10.36
27200,OTM,24-Oct-2024,36.8,26.439999999999998,10.36
27300,OTM,24-Oct-2024,38.58,28.22,10.36
27450,OTM,24-Oct-2024,78.59,68.23,10.36
27750,OTM,24-Oct-2024,43.1,32.74,10.36
27800,OTM,24-Oct-2024,41.41,31.049999999999997,10.36
14000,ITM,26-Dec-2024,55.34,40.970000000000006,14.37
15000,ITM,26-Dec-2024,49.56,35.190000000000005,14.37
16000,ITM,26-Dec-2024,44.28,29.910000000000004,14.37
17000,ITM,26-Dec-2024,39.44,25.07,14.37
18000,ITM,26-Dec-2024,34.74,20.370000000000005,14.37
19000,ITM,26-Dec-2024,30.21,15.840000000000002,14.37
20000,ITM,26-Dec-2024,26.59,12.22,14.37
21000,ITM,26-Dec-2024,23.46,9.090000000000002,14.37
22000,ITM,26-Dec-2024,19.96,5.590000000000002,14.37
23000,ITM,26-Dec-2024,17.5,3.130000000000001,14.37
23200,ITM,26-Dec-2024,17.16,2.790000000000001,14.37
23500,ITM,26-Dec-2024,16.54,2.17,14.37
23600,ITM,26-Dec-2024,16.19,1.820000000000002,14.37
23700,ITM,26-Dec-2024,15.93,1.5600000000000005,14.37
23800,ITM,26-Dec-2024,15.7,1.33,14.37
23900,ITM,26-Dec-2024,15.59,1.2200000000000006,14.37
24000,ITM,26-Dec-2024,15.58,1.2100000000000009,14.37
24050,ITM,26-Dec-2024,15.59,1.2200000000000006,14.37
24100,ITM,26-Dec-2024,15.39,1.0200000000000014,14.37
24150,ITM,26-Dec-2024,15.32,0.9500000000000011,14.37
24200,ITM,26-Dec-2024,15.12,0.75,14.37
24300,ITM,26-Dec-2024,14.96,0.5900000000000016,14.37
24350,ITM,26-Dec-2024,17.19,2.820000000000002,14.37
24400,ITM,26-Dec-2024,14.68,0.3100000000000005,14.37
24500,ITM,26-Dec-2024,14.72,0.3500000000000014,14.37
24550,ITM,26-Dec-2024,17.21,2.8400000000000016,14.37
24600,ITM,26-Dec-2024,14.55,0.1800000000000015,14.37
24700,ITM,26-Dec-2024,14.43,0.0600000000000005,14.37
24750,ITM,26-Dec-2024,14.29,-0.08000000000000007,14.37
24800,ATM,26-Dec-2024,14.37,0.0,14.37
24850,OTM,26-Dec-2024,14.17,-0.1999999999999993,14.37
24900,OTM,26-Dec-2024,14.23,-0.1399999999999988,14.37
24950,OTM,26-Dec-2024,14.0,-0.3699999999999992,14.37
25000,OTM,26-Dec-2024,14.12,-0.25,14.37
25050,OTM,26-Dec-2024,13.82,-0.5499999999999989,14.37
25100,OTM,26-Dec-2024,13.9,-0.46999999999999886,14.37
25200,OTM,26-Dec-2024,13.95,-0.41999999999999993,14.37
25250,OTM,26-Dec-2024,13.91,-0.4599999999999991,14.37
25300,OTM,26-Dec-2024,13.76,-0.6099999999999994,14.37
25350,OTM,26-Dec-2024,13.6,-0.7699999999999996,14.37
25400,OTM,26-Dec-2024,13.53,-0.8399999999999999,14.37
25450,OTM,26-Dec-2024,14.59,0.22000000000000064,14.37
25500,OTM,26-Dec-2024,13.59,-0.7799999999999994,14.37
25550,OTM,26-Dec-2024,14.33,-0.03999999999999915,14.37
25600,OTM,26-Dec-2024,13.09,-1.2799999999999994,14.37
25700,OTM,26-Dec-2024,13.64,-0.7299999999999986,14.37
25800,OTM,26-Dec-2024,13.86,-0.5099999999999998,14.37
25900,OTM,26-Dec-2024,13.86,-0.5099999999999998,14.37
25950,OTM,26-Dec-2024,16.34,1.9700000000000006,14.37
26000,OTM,26-Dec-2024,12.97,-1.3999999999999986,14.37
26100,OTM,26-Dec-2024,16.33,1.959999999999999,14.37
26200,OTM,26-Dec-2024,15.99,1.620000000000001,14.37
26250,OTM,26-Dec-2024,17.61,3.24,14.37
26400,OTM,26-Dec-2024,19.05,4.6800000000000015,14.37
26500,OTM,26-Dec-2024,12.12,-2.25,14.37
27000,OTM,26-Dec-2024,13.82,-0.5499999999999989,14.37
27500,OTM,26-Dec-2024,23.62,9.250000000000002,14.37
28000,OTM,26-Dec-2024,17.3,2.9300000000000015,14.37
29000,OTM,26-Dec-2024,21.39,7.020000000000001,14.37
30000,OTM,26-Dec-2024,23.64,9.270000000000001,14.37
31000,OTM,26-Dec-2024,31.38,17.009999999999998,14.37
23000,ITM,28-Nov-2024,17.63,4.049999999999999,13.58
23100,ITM,28-Nov-2024,16.92,3.3400000000000016,13.58
23200,ITM,28-Nov-2024,16.65,3.0699999999999985,13.58
23250,ITM,28-Nov-2024,16.77,3.1899999999999995,13.58
23300,ITM,28-Nov-2024,16.5,2.92,13.58
23350,ITM,28-Nov-2024,16.45,2.869999999999999,13.58
23400,ITM,28-Nov-2024,16.33,2.7499999999999982,13.58
23450,ITM,28-Nov-2024,16.17,2.5900000000000016,13.58
23500,ITM,28-Nov-2024,16.13,2.549999999999999,13.58
23550,ITM,28-Nov-2024,15.95,2.369999999999999,13.58
23600,ITM,28-Nov-2024,15.79,2.209999999999999,13.58
23650,ITM,28-Nov-2024,15.77,2.1899999999999995,13.58
23700,ITM,28-Nov-2024,15.57,1.9900000000000002,13.58
23750,ITM,28-Nov-2024,15.63,2.0500000000000007,13.58
23800,ITM,28-Nov-2024,15.31,1.7300000000000004,13.58
23850,ITM,28-Nov-2024,15.37,1.7899999999999991,13.58
23900,ITM,28-Nov-2024,15.15,1.5700000000000003,13.58
23950,ITM,28-Nov-2024,15.1,1.5199999999999996,13.58
24000,ITM,28-Nov-2024,15.11,1.5299999999999994,13.58
24050,ITM,28-Nov-2024,15.11,1.5299999999999994,13.58
24100,ITM,28-Nov-2024,14.76,1.1799999999999997,13.58
24150,ITM,28-Nov-2024,14.84,1.2599999999999998,13.58
24200,ITM,28-Nov-2024,14.57,0.9900000000000002,13.58
24250,ITM,28-Nov-2024,14.76,1.1799999999999997,13.58
24300,ITM,28-Nov-2024,14.47,0.8900000000000006,13.58
24350,ITM,28-Nov-2024,14.4,0.8200000000000003,13.58
24400,ITM,28-Nov-2024,14.23,0.6500000000000004,13.58
24450,ITM,28-Nov-2024,14.29,0.7099999999999991,13.58
24500,ITM,28-Nov-2024,14.14,0.5600000000000005,13.58
24550,ITM,28-Nov-2024,14.13,0.5500000000000007,13.58
24600,ITM,28-Nov-2024,14.04,0.4599999999999991,13.58
24650,ITM,28-Nov-2024,13.94,0.35999999999999943,13.58
24700,ITM,28-Nov-2024,13.86,0.27999999999999936,13.58
24750,ITM,28-Nov-2024,13.77,0.1899999999999995,13.58
24800,ATM,28-Nov-2024,13.58,0.0,13.58
24850,OTM,28-Nov-2024,13.52,-0.0600000000000005,13.58
24900,OTM,28-Nov-2024,13.54,-0.040000000000000924,13.58
24950,OTM,28-Nov-2024,13.33,-0.25,13.58
25000,OTM,28-Nov-2024,13.23,-0.34999999999999964,13.58
25050,OTM,28-Nov-2024,13.27,-0.3100000000000005,13.58
25100,OTM,28-Nov-2024,13.22,-0.35999999999999943,13.58
25150,OTM,28-Nov-2024,12.98,-0.5999999999999996,13.58
25200,OTM,28-Nov-2024,12.97,-0.6099999999999994,13.58
25250,OTM,28-Nov-2024,12.99,-0.5899999999999999,13.58
25300,OTM,28-Nov-2024,12.78,-0.8000000000000007,13.58
25350,OTM,28-Nov-2024,12.71,-0.8699999999999992,13.58
25400,OTM,28-Nov-2024,12.64,-0.9399999999999995,13.58
25450,OTM,28-Nov-2024,13.12,-0.46000000000000085,13.58
25500,OTM,28-Nov-2024,12.66,-0.9199999999999999,13.58
25550,OTM,28-Nov-2024,13.03,-0.5500000000000007,13.58
25600,OTM,28-Nov-2024,12.54,-1.040000000000001,13.58
25650,OTM,28-Nov-2024,12.52,-1.0600000000000005,13.58
25700,OTM,28-Nov-2024,12.39,-1.1899999999999995,13.58
25800,OTM,28-Nov-2024,12.33,-1.25,13.58
25900,OTM,28-Nov-2024,12.07,-1.5099999999999998,13.58
26000,OTM,28-Nov-2024,12.41,-1.17,13.58
26100,OTM,28-Nov-2024,17.59,4.01,13.58
26150,OTM,28-Nov-2024,14.57,0.9900000000000002,13.58
26200,OTM,28-Nov-2024,12.48,-1.0999999999999996,13.58
26250,OTM,28-Nov-2024,18.45,4.869999999999999,13.58
26300,OTM,28-Nov-2024,13.56,-0.019999999999999574,13.58
26400,OTM,28-Nov-2024,15.12,1.5399999999999991,13.58
26500,OTM,28-Nov-2024,12.57,-1.0099999999999998,13.58
26800,OTM,28-Nov-2024,26.52,12.94,13.58
27000,OTM,28-Nov-2024,14.33,0.75,13.58
27200,OTM,28-Nov-2024,27.17,13.590000000000002,13.58
22250,ITM,31-Oct-2024,24.64,13.89,10.75
22300,ITM,31-Oct-2024,24.89,14.14,10.75
22350,ITM,31-Oct-2024,24.68,13.93,10.75
22400,ITM,31-Oct-2024,24.01,13.260000000000002,10.75
22450,ITM,31-Oct-2024,23.52,12.77,10.75
22500,ITM,31-Oct-2024,23.18,12.43,10.75
22550,ITM,31-Oct-2024,23.04,12.29,10.75
22600,ITM,31-Oct-2024,22.91,12.16,10.75
22650,ITM,31-Oct-2024,22.27,11.52,10.75
22700,ITM,31-Oct-2024,22.43,11.68,10.75
22750,ITM,31-Oct-2024,21.8,11.05,10.75
22800,ITM,31-Oct-2024,21.73,10.98,10.75
22850,ITM,31-Oct-2024,21.21,10.46,10.75
22900,ITM,31-Oct-2024,21.16,10.41,10.75
22950,ITM,31-Oct-2024,20.55,9.8,10.75
23000,ITM,31-Oct-2024,20.38,9.629999999999999,10.75
23050,ITM,31-Oct-2024,19.54,8.79,10.75
23100,ITM,31-Oct-2024,19.49,8.739999999999998,10.75
23150,ITM,31-Oct-2024,19.23,8.48,10.75
23200,ITM,31-Oct-2024,18.73,7.98,10.75
23250,ITM,31-Oct-2024,18.55,7.800000000000001,10.75
23300,ITM,31-Oct-2024,18.17,7.420000000000002,10.75
23350,ITM,31-Oct-2024,18.08,7.329999999999998,10.75
23400,ITM,31-Oct-2024,17.66,6.91,10.75
23450,ITM,31-Oct-2024,17.39,6.640000000000001,10.75
23500,ITM,31-Oct-2024,17.27,6.52,10.75
23550,ITM,31-Oct-2024,16.84,6.09,10.75
23600,ITM,31-Oct-2024,16.45,5.699999999999999,10.75
23650,ITM,31-Oct-2024,16.2,5.449999999999999,10.75
23700,ITM,31-Oct-2024,15.72,4.970000000000001,10.75
23750,ITM,31-Oct-2024,15.33,4.58,10.75
23800,ITM,31-Oct-2024,15.37,4.619999999999999,10.75
23850,ITM,31-Oct-2024,14.88,4.130000000000001,10.75
23900,ITM,31-Oct-2024,14.86,4.109999999999999,10.75
23950,ITM,31-Oct-2024,14.61,3.8599999999999994,10.75
24000,ITM,31-Oct-2024,14.4,3.6500000000000004,10.75
24050,ITM,31-Oct-2024,14.15,3.4000000000000004,10.75
24100,ITM,31-Oct-2024,13.74,2.99,10.75
24150,ITM,31-Oct-2024,13.4,2.6500000000000004,10.75
24200,ITM,31-Oct-2024,13.19,2.4399999999999995,10.75
24250,ITM,31-Oct-2024,13.0,2.25,10.75
24300,ITM,31-Oct-2024,12.68,1.9299999999999997,10.75
24350,ITM,31-Oct-2024,12.74,1.9900000000000002,10.75
24400,ITM,31-Oct-2024,12.3,1.5500000000000007,10.75
24450,ITM,31-Oct-2024,12.04,1.2899999999999991,10.75
24500,ITM,31-Oct-2024,11.92,1.17,10.75
24550,ITM,31-Oct-2024,11.94,1.1899999999999995,10.75
24600,ITM,31-Oct-2024,11.45,0.6999999999999993,10.75
24650,ITM,31-Oct-2024,11.21,0.46000000000000085,10.75
24700,ITM,31-Oct-2024,11.18,0.4299999999999997,10.75
24750,ITM,31-Oct-2024,10.84,0.08999999999999986,10.75
24800,ATM,31-Oct-2024,10.75,0.0,10.75
24850,OTM,31-Oct-2024,10.64,-0.10999999999999943,10.75
24900,OTM,31-Oct-2024,10.46,-0.28999999999999915,10.75
24950,OTM,31-Oct-2024,10.39,-0.35999999999999943,10.75
25000,OTM,31-Oct-2024,10.14,-0.6099999999999994,10.75
25050,OTM,31-Oct-2024,9.77,-0.9800000000000004,10.75
25100,OTM,31-Oct-2024,9.65,-1.0999999999999996,10.75
25150,OTM,31-Oct-2024,9.61,-1.1400000000000006,10.75
25200,OTM,31-Oct-2024,9.23,-1.5199999999999996,10.75
25250,OTM,31-Oct-2024,8.92,-1.83,10.75
25300,OTM,31-Oct-2024,9.0,-1.75,10.75
25350,OTM,31-Oct-2024,10.22,-0.5299999999999994,10.75
25400,OTM,31-Oct-2024,8.47,-2.2799999999999994,10.75
25450,OTM,31-Oct-2024,8.23,-2.5199999999999996,10.75
25500,OTM,31-Oct-2024,6.17,-4.58,10.75
25550,OTM,31-Oct-2024,8.38,-2.369999999999999,10.75
25750,OTM,31-Oct-2024,10.18,-0.5700000000000003,10.75
26050,OTM,31-Oct-2024,32.65,21.9,10.75
26350,OTM,31-Oct-2024,17.04,6.289999999999999,10.75
26900,OTM,31-Oct-2024,48.37,37.62,10.75
27700,OTM,31-Oct-2024,54.39,43.64,10.75
27900,OTM,31-Oct-2024,48.83,38.08,10.75
